id_season,tm,Name,Position,Wt,Experience,Age,cm_size,salary
2015,PHI,Ish Smith,PG,175,4,26.78,182.88,861405.0
2015,PHI,Malcolm Thomas,PF,225,3,26.44,205.74,635827.0
2015,PHI,Hollis Thompson,SG,206,1,24.04,203.2,816482.0
2015,PHI,Tony Wroten,PG,205,2,22.01,198.12,1210080.0
2015,PHO,Earl Barron,C,250,7,33.68,213.36,183049.0
2015,PHO,Eric Bledsoe,PG,214,4,25.35,185.42,13000000.0
2015,PHO,Reggie Bullock,SF,205,1,24.08,198.12,
2015,PHO,Seth Curry,PG,185,1,24.65,185.42,48028.0
2015,PHO,Goran Dragic,SG,190,6,28.95,193.04,7500000.0
2015,PHO,Zoran Dragic,SG,200,0,25.82,195.58,1706225.0
2015,PHO,Tyler Ennis,PG,194,0,20.64,190.5,1590720.0
2015,PHO,Archie Goodwin,SG,200,1,20.66,195.58,1112280.0
2015,PHO,Gerald Green,SG,205,7,29.22,198.12,3500000.0
2015,PHO,Brandon Knight,SG,182,3,23.37,187.96,3553917.0
2015,PHO,Alex Len,C,250,1,21.83,213.36,3649920.0
2015,PHO,Jerel McNeal,PG,200,0,27.88,190.5,
2015,PHO,Marcus Morris,PF,218,3,25.62,203.2,
2015,PHO,Markieff Morris,PF,245,3,25.62,205.74,2989239.0
2015,PHO,Miles Plumlee,C,249,2,26.62,210.82,1169880.0
2015,PHO,AJ Price,PG,181,5,28.53,187.96,53838.0
2015,PHO,Shavlik Randolph,PF,240,7,31.4,208.28,1227985.0
2015,PHO,Isaiah Thomas,PG,185,3,26.19,175.26,7238606.0
2015,PHO,Marcus Thornton,SG,205,5,27.87,193.04,8575000.0
2015,PHO,Anthony Tolliver,PF,240,6,29.88,203.2,3000000.0
2015,PHO,PJ Tucker,SF,245,3,29.95,195.58,5700000.0
2015,PHO,TJ Warren,SF,220,0,21.61,203.2,1953120.0
2015,PHO,Brandan Wright,PF,210,6,27.53,208.28,5000000.0
2015,POR,Arron Afflalo,SG,210,7,29.5,195.58,7500000.0
2015,POR,LaMarcus Aldridge,PF,250,8,29.75,210.82,16006000.0
2015,POR,Will Barton,SG,181,2,24.27,195.58,915243.0
2015,POR,Nicolas Batum,SF,230,6,26.34,203.2,11765500.0
2015,POR,Steve Blake,PG,172,11,35.14,190.5,2077000.0
2015,POR,Victor Claver,SF,224,2,26.63,205.74,1370000.0
2015,POR,Allen Crabbe,SG,212,1,23.02,195.58,862000.0
2015,POR,Tim Frazier,PG,170,0,24.45,182.88,59686.0
2015,POR,Joel Freeland,C,250,2,28.19,208.28,3013512.0
2015,POR,Alonzo Gee,SF,225,5,27.88,198.12,915243.0
2015,POR,Chris Kaman,C,265,11,32.97,213.36,4800000.0
2015,POR,Meyers Leonard,C,260,2,23.13,213.36,2317920.0
2015,POR,Damian Lillard,PG,195,2,24.75,187.96,3340920.0
2015,POR,Robin Lopez,C,281,6,27.04,215.9,6124729.0
2015,POR,Wesley Matthews,SG,220,5,28.51,195.58,7245640.0
2015,POR,CJ McCollum,SG,190,1,23.57,190.5,2421000.0
2015,POR,Thomas Robinson,PF,237,2,24.08,208.28,3678360.0
2015,POR,Dorell Wright,SF,205,10,29.37,205.74,3150000.0
2015,SAC,Sim Bhullar,C,360,0,22.37,226.06,507336.0
2015,SAC,Omri Casspi,SF,225,5,26.82,205.74,915243.0
2015,SAC,Darren Collison,PG,175,5,27.65,182.88,4797664.0
2015,SAC,DeMarcus Cousins,C,270,4,24.67,208.28,14746000.0
2015,SAC,Reggie Evans,PF,245,12,34.92,203.2,1768653.0
2015,SAC,Rudy Gay,SF,250,8,28.67,203.2,19317326.0
2015,SAC,Ryan Hollins,C,240,8,30.52,213.36,915243.0
2015,SAC,Carl Landry,PF,248,7,31.58,205.74,6500000.0
2015,SAC,Ray McCallum,PG,190,1,23.84,190.5,816482.0
2015,SAC,Ben McLemore,SG,195,1,22.17,190.5,3026280.0
2015,SAC,Andre Miller,PG,200,15,39.08,190.5,4650000.0
2015,SAC,Quincy Miller,PF,210,2,22.41,205.74,
2015,SAC,Eric Moreland,PF,238,0,23.31,208.28,507336.0
2015,SAC,Ramon Sessions,PG,190,7,29.02,190.5,2077000.0
2015,SAC,Nik Stauskas,SG,205,0,21.52,198.12,2745840.0
2015,SAC,David Stockton,PG,165,0,23.81,180.34,29483.0
2015,SAC,Jason Thompson,PF,250,6,28.74,210.82,6037500.0
2015,SAC,David Wear,PF,230,0,24.57,208.28,
2015,SAC,Derrick Williams,PF,240,3,23.89,203.2,6331404.0
2015,SAS,Kyle Anderson,SF,230,0,21.57,205.74,1093680.0
2015,SAS,Jeff Ayres,PF,240,4,27.97,205.74,1828750.0
2015,SAS,Aron Baynes,C,260,2,28.35,208.28,2077000.0
2015,SAS,Marco Belinelli,SG,220,7,29.06,195.58,2873750.0
2015,SAS,Matt Bonner,PF,235,10,35.04,208.28,915243.0
2015,SAS,Austin Daye,SF,220,5,26.86,210.82,53838.0
2015,SAS,Boris Diaw,PF,250,11,33.01,203.2,7500000.0
2015,SAS,Tim Duncan,C,250,17,38.98,210.82,10361446.0
2015,SAS,Manu Ginobili,SG,205,12,37.73,198.12,7000000.0
2015,SAS,Danny Green,SG,215,5,27.82,198.12,4025000.0
2015,SAS,JaMychal Green,PF,227,0,24.82,203.2,134295.0
2015,SAS,Cory Joseph,PG,200,3,23.65,187.96,2023261.0
2015,SAS,Kawhi Leonard,SF,225,3,23.8,200.66,2894059.0
2015,SAS,Patty Mills,PG,180,5,26.68,187.96,3842105.0
2015,SAS,Tony Parker,PG,185,13,32.92,187.96,12500000.0
2015,SAS,Tiago Splitter,C,245,4,30.29,210.82,9250000.0
2015,SAS,Reggie Williams,SF,205,5,28.59,198.12,344036.0
2015,TOR,Bruno Caboclo,SF,218,0,19.56,205.74,
2015,TOR,DeMar DeRozan,SG,220,5,25.69,198.12,10100000.0
2015,TOR,Landry Fields,SF,210,4,26.8,200.66,6250000.0
2015,TOR,Tyler Hansbrough,PF,250,5,29.45,205.74,3326235.0
2015,TOR,Chuck Hayes,C,240,9,31.85,198.12,5958750.0
2015,TOR,Amir Johnson,PF,240,9,27.96,205.74,7000000.0
2015,TOR,James Johnson,PF,240,5,28.15,200.66,2500000.0
2015,TOR,Kyle Lowry,PG,196,8,29.06,182.88,12000000.0
2015,TOR,Lucas Nogueira,C,241,0,22.72,213.36,1762680.0
2015,TOR,Patrick Patterson,PF,235,4,26.09,203.2,5831326.0
2015,TOR,Terrence Ross,SF,206,2,24.19,198.12,2793960.0
2015,TOR,Greg Stiemsma,C,260,3,29.56,210.82,915243.0
2015,TOR,Jonas Valanciunas,C,265,2,22.94,210.82,3678360.0
2015,TOR,Greivis Vasquez,PG,217,4,28.25,198.12,6400000.0
2015,TOR,Lou Williams,SG,175,9,28.47,187.96,5450000.0
2015,UTA,Jerrelle Benimon,PF,245,0,23.71,203.2,
2015,UTA,Trevor Booker,PF,228,4,27.39,203.2,5000000.0
2015,UTA,Trey Burke,PG,185,1,22.42,182.88,2548560.0
2015,UTA,Alec Burks,SG,214,3,23.74,198.12,3034356.0
2015,UTA,Patrick Christopher,SG,209,0,26.87,195.58,379010.0
2015,UTA,Ian Clark,SG,175,1,24.11,190.5,816482.0
2015,UTA,Jack Cooley,C,260,0,24.01,205.74,59686.0
2015,UTA,Bryce Cotton,PG,165,0,22.68,185.42,92514.0
2015,UTA,Jeremy Evans,SF,200,4,27.48,205.74,1794871.0
2015,UTA,Dante Exum,PG,214,0,19.76,195.58,3615000.0
2015,UTA,Derrick Favors,PF,265,4,23.75,205.74,12950000.0
2015,UTA,Enes Freedom,C,250,3,22.9,208.28,5694674.0
2015,UTA,Rudy Gobert,C,258,1,22.8,215.9,1127400.0
2015,UTA,Gordon Hayward,SF,225,4,25.07,200.66,14746000.0
2015,UTA,Rodney Hood,SG,208,0,22.48,203.2,1290360.0
2015,UTA,Joe Ingles,SF,220,0,27.54,205.74,507336.0
2015,UTA,Grant Jerrett,PF,235,0,21.77,208.28,816482.0
2015,UTA,Chris Johnson,SF,206,2,24.96,198.12,107676.0
2015,UTA,Elijah Millsap,SG,225,0,27.68,198.12,241731.0
2015,UTA,Toure Murry,PG,195,1,25.44,195.58,96056.0
2015,UTA,Steve Novak,SF,225,8,31.85,208.28,3445947.0
2015,UTA,Elliot Williams,SG,190,2,25.82,195.58,107676.0
2015,WAS,Bradley Beal,SG,207,2,21.8,193.04,4505280.0
2015,WAS,DeJuan Blair,PF,270,5,25.98,200.66,2000000.0
2015,WAS,Rasual Butler,SF,215,11,35.91,200.66,915243.0
2015,WAS,Will Bynum,SG,185,7,32.28,182.88,2915908.0
2015,WAS,Drew Gooden,PF,250,12,33.56,208.28,915243.0
2015,WAS,Marcin Gortat,C,240,7,31.16,210.82,10434782.0
2015,WAS,Nene,PF,250,12,32.59,210.82,
2015,WAS,Kris Humphries,PF,235,10,30.19,205.74,4250000.0
2015,WAS,Andre Miller,PG,200,15,39.08,190.5,4650000.0
2015,WAS,Toure Murry,SG,195,1,25.44,195.58,96056.0
2015,WAS,Paul Pierce,SF,235,16,37.52,200.66,5305000.0
2015,WAS,Otto Porter Jr,SF,198,1,21.87,203.2,4470480.0
2015,WAS,Glen Rice Jr,SG,206,1,24.29,198.12,816482.0
2015,WAS,Kevin Seraphin,C,285,4,25.36,205.74,3898692.0
2015,WAS,Ramon Sessions,PG,190,7,29.02,190.5,2077000.0
2015,WAS,Garrett Temple,SG,195,4,28.94,195.58,981084.0
2015,WAS,John Wall,PG,210,4,24.61,190.5,14746000.0
2015,WAS,Martell Webster,SF,230,9,28.37,200.66,5381750.0
2014,ATL,Pero Antic,C,260,0,31.72,210.82,1200000.0
2014,ATL,Gustavo Ayon,C,250,2,29.05,208.28,1500000.0
2014,ATL,Elton Brand,C,275,14,35.11,205.74,4000000.0
2014,ATL,DeMarre Carroll,SF,215,4,27.73,198.12,2557545.0
2014,ATL,Jared Cunningham,SG,195,1,22.9,193.04,46404.0
2014,ATL,Al Horford,C,240,6,27.87,205.74,12000000.0
2014,ATL,John Jenkins,SG,215,1,23.12,193.04,1258800.0
2014,ATL,Kyle Korver,SG,212,10,33.09,200.66,6760563.0
2014,ATL,Shelvin Mack,PG,203,2,23.99,190.5,884293.0
2014,ATL,Cartier Martin,SF,220,5,29.41,200.66,104034.0
2014,ATL,Paul Millsap,PF,257,7,29.18,200.66,9500000.0
2014,ATL,Mike Muscala,PF,240,0,22.79,208.28,138404.0
2014,ATL,James Nunnally,SF,208,0,23.76,200.66,
2014,ATL,Dexter Pittman,C,308,3,26.13,210.82,
2014,ATL,Dennis Schroder,PG,172,0,20.58,185.42,1348200.0
2014,ATL,Mike Scott,PF,237,1,25.75,200.66,788872.0
2014,ATL,Jeff Teague,PG,195,4,25.85,190.5,8000000.0
2014,ATL,Lou Williams,PG,175,8,27.47,187.96,5225000.0
2014,BOS,Joel Anthony,C,245,6,31.69,205.74,
2014,BOS,Chris Babb,SG,225,0,24.17,195.58,77852.0
2014,BOS,Brandon Bass,PF,250,8,28.97,203.2,6450000.0
2014,BOS,Jerryd Bayless,PG,200,5,25.66,190.5,3135000.0
2014,BOS,Vander Blue,SG,200,0,21.75,193.04,
2014,BOS,Keith Bogans,SG,215,10,33.94,195.58,5058198.0
2014,BOS,Avery Bradley,SG,180,3,23.39,190.5,2511432.0
2014,BOS,MarShon Brooks,SG,200,2,25.22,195.58,1210080.0
2014,BOS,Jordan Crawford,PG,195,3,25.48,193.04,2162419.0
2014,BOS,Vitor Luiz Faverani,C,260,0,25.95,210.82,
2014,BOS,Jeff Green,SF,235,5,27.64,203.2,8700000.0
2014,BOS,Kris Humphries,PF,235,9,29.19,205.74,12000000.0
2014,BOS,Chris Johnson,SF,206,1,23.97,198.12,320189.0
2014,BOS,Courtney Lee,SG,215,5,28.54,195.58,5225000.0
2014,BOS,Kelly Olynyk,C,240,0,22.99,210.82,1986360.0
2014,BOS,Phil Pressey,PG,175,0,23.16,180.34,490180.0
2014,BOS,Rajon Rondo,PG,180,7,28.15,185.42,11954545.0
2014,BOS,Jared Sullinger,PF,260,1,22.12,205.74,1365720.0
2014,BOS,Gerald Wallace,SF,215,12,31.74,200.66,10105855.0
2014,BRK,Alan Anderson,SF,220,4,31.51,198.12,947907.0
2014,BRK,Andray Blatche,PF,235,8,27.65,210.82,1375604.0
2014,BRK,Jason Collins,C,255,12,35.38,213.36,275691.0
2014,BRK,Reggie Evans,PF,245,11,33.92,203.2,1695635.0
2014,BRK,Kevin Garnett,C,240,18,37.92,210.82,12433735.0
2014,BRK,Jorge Gutierrez,PG,191,0,25.3,190.5,54785.0
2014,BRK,Joe Johnson,SG,240,12,32.81,200.66,21466718.0
2014,BRK,Andrei Kirilenko,PF,220,11,33.16,205.74,3183000.0
2014,BRK,Shaun Livingston,PG,192,8,28.6,200.66,884293.0
2014,BRK,Brook Lopez,C,282,5,26.04,215.9,14693906.0
2014,BRK,Paul Pierce,SF,235,15,36.52,200.66,15333334.0
2014,BRK,Mason Plumlee,C,254,0,24.12,208.28,1298640.0
2014,BRK,Tornike Shengelia,SF,217,1,22.53,205.74,
2014,BRK,Tyshawn Taylor,PG,185,1,24.01,190.5,
2014,BRK,Marquis Teague,SG,189,1,21.13,187.96,1074720.0
2014,BRK,Mirza Teletovic,SF,242,1,28.58,205.74,3229050.0
2014,BRK,Jason Terry,PG,185,14,36.59,187.96,5625313.0
2014,BRK,Marcus Thornton,SG,205,4,26.87,193.04,8050000.0
2014,BRK,Deron Williams,PG,200,8,29.81,190.5,18466130.0
2014,CHA,Jeff Adrien,PF,245,3,28.18,200.66,
2014,CHA,Bismack Biyombo,C,255,2,21.63,203.2,3049920.0
2014,CHA,Chris DouglasRoberts,SF,200,4,27.27,200.66,660619.0
2014,CHA,Ben Gordon,SG,200,9,31.04,190.5,
2014,CHA,Justin Hamilton,C,260,0,24.04,213.36,98036.0
2014,CHA,Gerald Henderson,SG,215,4,26.36,195.58,6000000.0
2014,CHA,Al Jefferson,C,289,9,29.28,208.28,13500000.0
2014,CHA,Michael KiddGilchrist,SF,232,1,20.55,198.12,4809840.0
2014,CHA,Josh McRoberts,PF,240,6,27.13,208.28,
2014,CHA,Gary Neal,SG,210,3,29.54,193.04,3250000.0
2014,CHA,Jannero Pargo,PG,175,9,34.49,185.42,884293.0
2014,CHA,Luke Ridnour,PG,175,10,33.18,187.96,4420000.0
2014,CHA,Ramon Sessions,PG,190,6,28.02,190.5,5000000.0
2014,CHA,James Southerland,SF,215,0,23.97,203.2,490180.0
2014,CHA,Jeff Taylor,SF,225,1,24.9,200.66,
2014,CHA,Anthony Tolliver,PF,240,5,28.88,203.2,884293.0
2014,CHA,Kemba Walker,PG,184,2,23.94,182.88,2568360.0
2014,CHA,DJ White,PF,251,5,27.63,205.74,104028.0
2014,CHA,Cody Zeller,C,240,0,21.53,210.82,3857040.0
2014,CHI,Lou Amundson,PF,220,7,31.36,205.74,48854.0
2014,CHI,DJ Augustin,PG,183,5,26.44,180.34,650215.0
2014,CHI,Carlos Boozer,PF,258,11,32.41,205.74,15300000.0
2014,CHI,Ronnie Brewer,SF,220,7,29.08,200.66,69792.0
2014,CHI,Jimmy Butler,SG,230,2,24.59,200.66,1112880.0
2014,CHI,Luol Deng,SF,237,9,29.01,205.74,14275000.0
2014,CHI,Mike Dunleavy,SF,230,11,33.59,205.74,3183000.0
2014,CHI,Jimmer Fredette,SG,195,2,25.14,187.96,239279.0
2014,CHI,Taj Gibson,PF,232,4,28.82,205.74,7550000.0
2014,CHI,Kirk Hinrich,PG,190,10,33.29,193.04,4059000.0
2014,CHI,Mike James,PG,188,11,38.83,187.96,57627.0
2014,CHI,Cartier Martin,SF,220,5,29.41,200.66,104034.0
2014,CHI,Nazr Mohammed,C,221,15,36.62,208.28,884293.0
2014,CHI,Erik Murphy,C,230,0,23.47,208.28,
2014,CHI,Joakim Noah,C,230,6,29.14,210.82,11100000.0
2014,CHI,Derrick Rose,PG,200,4,25.53,190.5,17632688.0
2014,CHI,Tornike Shengelia,SF,217,1,22.53,205.74,
2014,CHI,Tony Snell,SG,213,0,22.43,198.12,1409040.0
2014,CHI,Marquis Teague,SG,189,1,21.13,187.96,1074720.0
2014,CHI,Jarvis Varnado,PF,230,1,26.13,205.74,171696.0
2014,CLE,Anthony Bennett,PF,245,0,21.09,203.2,5324280.0
2014,CLE,Andrew Bynum,C,285,7,26.47,213.36,1000000.0
2014,CLE,Earl Clark,PF,225,4,26.25,208.28,
2014,CLE,Seth Curry,PG,185,0,23.65,185.42,
2014,CLE,Matthew Dellavedova,SG,200,0,23.61,190.5,490180.0
2014,CLE,Luol Deng,SF,237,9,29.01,205.74,14275000.0
2014,CLE,Shane Edwards,SF,220,0,26.88,200.66,
2014,CLE,Carrick Felix,SG,201,0,23.67,198.12,510000.0
2014,CLE,Alonzo Gee,SF,225,4,26.89,198.12,3250000.0
2014,CLE,Spencer Hawes,C,245,6,25.97,215.9,6500000.0
2014,CLE,Scotty Hopson,SG,204,0,24.69,200.66,1388400.0
2014,CLE,Kyrie Irving,PG,195,2,22.07,187.96,5607240.0
2014,CLE,Jarrett Jack,PG,200,8,30.47,190.5,6300000.0
2014,CLE,Sergey Karasev,SF,208,0,20.47,200.66,1467840.0
2014,CLE,CJ Miles,SG,220,8,27.08,198.12,2225000.0
2014,CLE,Arinze Onuaku,PF,255,0,26.76,205.74,
2014,CLE,Henry Sims,C,248,1,24.06,208.28,788872.0
2014,CLE,Tristan Thompson,PF,254,2,23.1,205.74,4062000.0
2014,CLE,Anderson Varejao,C,273,9,31.56,210.82,9036364.0
2014,CLE,Dion Waiters,SG,215,1,22.35,190.5,3894240.0
2014,CLE,Tyler Zeller,C,253,1,24.25,213.36,1633440.0
2014,DAL,DeJuan Blair,PF,270,4,24.99,200.66,884293.0
2014,DAL,Jose Calderon,PG,200,8,32.56,190.5,6791570.0
2014,DAL,Vince Carter,SG,220,15,37.23,198.12,3180000.0
2014,DAL,Jae Crowder,SF,235,1,23.78,198.12,788872.0
2014,DAL,Samuel Dalembert,C,255,11,32.94,210.82,3700748.0
2014,DAL,Wayne Ellington,SG,207,4,26.38,193.04,2652000.0
2014,DAL,Monta Ellis,SG,185,8,28.48,190.5,8000000.0
2014,DAL,Devin Harris,PG,185,9,31.14,190.5,884293.0
2014,DAL,Bernard James,C,240,1,29.19,208.28,788872.0
2014,DAL,Shane Larkin,PG,175,0,21.54,180.34,1536960.0
2014,DAL,Ricky Ledo,SG,195,0,21.6,200.66,544000.0
2014,DAL,Shawn Marion,SF,220,14,35.95,200.66,9316796.0
2014,DAL,Gal Mekel,PG,191,0,26.12,190.5,490180.0
2014,DAL,Dirk Nowitzki,PF,245,15,35.84,213.36,22721381.0
2014,DAL,Brandan Wright,C,210,5,26.53,208.28,5000000.0
2014,DEN,Darrell Arthur,SF,235,4,26.06,205.74,3231683.0
2014,DEN,Aaron Brooks,PG,161,5,29.26,182.88,884293.0
2014,DEN,Wilson Chandler,SF,235,6,26.94,203.2,6344164.0
2014,DEN,Kenneth Faried,PF,220,2,24.41,203.2,1367640.0
2014,DEN,Evan Fournier,SG,205,1,21.46,198.12,1422720.0
2014,DEN,Randy Foye,SG,213,7,30.57,193.04,3000000.0
2014,DEN,Jordan Hamilton,SF,220,2,23.53,200.66,1169880.0
2014,DEN,JJ Hickson,PF,242,5,25.62,205.74,5150000.0
2014,DEN,Ty Lawson,PG,195,4,26.45,180.34,10786517.0
2014,DEN,JaVale McGee,C,270,5,26.24,213.36,10750000.0
2014,DEN,Andre Miller,SG,200,14,38.09,190.5,5000000.0
2014,DEN,Quincy Miller,PF,210,1,21.41,205.74,
2014,DEN,Timofey Mozgov,C,275,3,27.76,215.9,4400000.0
2014,DEN,Anthony Randolph,PF,205,5,24.76,208.28,1750000.0
2014,DEN,Nate Robinson,PG,180,8,29.88,175.26,2016000.0
2014,DEN,Jan Vesely,PF,240,2,23.98,210.82,3340920.0
2014,DET,Chauncey Billups,SG,202,16,37.57,190.5,2500000.0
2014,DET,Will Bynum,PG,185,6,31.29,182.88,2790343.0
2014,DET,Kentavious CaldwellPope,SG,204,0,21.16,195.58,2653080.0
2014,DET,Gigi Datome,SF,215,0,26.39,203.2,
2014,DET,Andre Drummond,C,279,1,20.68,210.82,2465400.0
2014,DET,Josh Harrellson,C,275,2,25.18,208.28,884293.0
2014,DET,Brandon Jennings,PG,170,4,24.56,185.42,7655503.0
2014,DET,Jonas Jerebko,PF,231,3,27.13,208.28,4500000.0
2014,DET,Tony Mitchell,PF,235,0,22.02,203.2,500000.0
2014,DET,Greg Monroe,PF,265,3,23.87,210.82,4086454.0
2014,DET,Kyle Singler,SF,228,1,25.95,203.2,1045000.0
2014,DET,Peyton Siva,SG,185,0,23.48,182.88,490180.0
2014,DET,Josh Smith,SF,225,9,28.37,205.74,13500000.0
2014,DET,Rodney Stuckey,SG,210,6,27.99,195.58,8500000.0
2014,DET,Charlie Villanueva,PF,232,8,29.65,210.82,8580000.0
2014,GSW,Hilton Armstrong,C,235,5,29.43,210.82,660619.0
2014,GSW,Harrison Barnes,SF,225,1,21.88,203.2,2923920.0
2014,GSW,Kent Bazemore,SG,195,1,24.79,193.04,788872.0
2014,GSW,Steve Blake,PG,172,10,34.15,190.5,4000000.0
2014,GSW,Andrew Bogut,C,260,8,29.39,213.36,14000000.0
2014,GSW,MarShon Brooks,SG,200,2,25.22,195.58,1210080.0
2014,GSW,Jordan Crawford,SG,195,3,25.48,193.04,2162419.0
2014,GSW,Stephen Curry,PG,185,4,26.09,187.96,9887642.0
2014,GSW,Dewayne Dedmon,C,245,0,24.68,213.36,300000.0
2014,GSW,Toney Douglas,PG,195,4,28.09,187.96,1600000.0
2014,GSW,Draymond Green,SF,230,1,24.12,198.12,875500.0
2014,GSW,Andre Iguodala,SF,215,9,30.22,198.12,12868632.0
2014,GSW,Ognjen Kuzmic,C,251,0,23.92,215.9,490180.0
2014,GSW,David Lee,PF,245,8,30.97,205.74,13878000.0
2014,GSW,Nemanja Nedovic,SG,192,0,22.84,190.5,1056720.0
2014,GSW,Jermaine ONeal,PF,226,17,35.52,210.82,2000000.0
2014,GSW,Marreese Speights,C,255,5,26.7,208.28,3500000.0
2014,GSW,Klay Thompson,SG,215,2,24.19,198.12,2317920.0
2014,HOU,Omer Ask,C,255,3,27.79,213.36,
2014,HOU,Patrick Beverley,PG,180,1,25.76,187.96,788872.0
2014,HOU,Ronnie Brewer,SF,220,7,29.08,200.66,69792.0
2014,HOU,Aaron Brooks,PG,161,5,29.26,182.88,884293.0
2014,HOU,Isaiah Canaan,PG,201,0,22.91,182.88,570515.0
2014,HOU,Omri Casspi,PF,225,4,25.82,205.74,947907.0
2014,HOU,Robert Covington,SF,209,0,23.34,200.66,490180.0
2014,HOU,Troy Daniels,SG,200,0,22.76,193.04,158588.0
2014,HOU,Francisco Garcia,SF,195,8,32.3,200.66,1265977.0
2014,HOU,Jordan Hamilton,SF,220,2,23.53,200.66,1169880.0
2014,HOU,James Harden,SG,220,4,24.64,195.58,13701250.0
2014,HOU,Dwight Howard,C,265,9,28.36,208.28,20513178.0
2014,HOU,Terrence Jones,PF,252,1,22.27,205.74,
2014,HOU,Jeremy Lin,PG,200,3,25.65,190.5,8374646.0
2014,HOU,Donatas Motiejunas,PF,222,1,23.57,213.36,
2014,HOU,Chandler Parsons,SF,230,2,25.48,205.74,926500.0
2014,HOU,Josh Powell,PF,225,6,31.23,205.74,13958.0
2014,HOU,Greg Smith,C,250,2,23.27,208.28,15605.0
2014,IND,Lavoy Allen,PF,260,2,25.2,205.74,3060000.0
2014,IND,Rasual Butler,SG,215,10,34.91,200.66,884293.0
2014,IND,Andrew Bynum,C,285,7,26.47,213.36,1000000.0
2014,IND,Chris Copeland,SF,239,1,30.09,205.74,3000000.0
2014,IND,Paul George,SF,220,3,23.96,203.2,3282003.0
2014,IND,Danny Granger,SF,222,8,31.0,205.74,249683.0
2014,IND,Roy Hibbert,C,270,5,27.35,218.44000000000003,14283844.0
2014,IND,George Hill,PG,188,5,27.96,193.04,8000000.0
2014,IND,Solomon Hill,SF,226,0,23.08,198.12,1246680.0
2014,IND,Orlando Johnson,SG,220,1,25.1,195.58,
2014,IND,Ian Mahinmi,C,262,5,27.45,210.82,4000000.0
2014,IND,Luis Scola,PF,240,6,33.97,205.74,4508504.0
2014,IND,Donald Sloan,SG,205,2,26.25,190.5,884293.0
2014,IND,Lance Stephenson,SG,230,3,23.61,198.12,1005000.0
2014,IND,Evan Turner,SF,220,3,25.47,198.12,6679867.0
2014,IND,CJ Watson,PG,175,6,30.0,187.96,2016000.0
2014,IND,David West,PF,250,10,33.64,205.74,12000000.0
2014,LAC,Matt Barnes,SF,226,10,34.11,200.66,3250000.0
2014,LAC,Reggie Bullock,SF,205,0,23.09,198.12,
2014,LAC,Darren Collison,PG,175,4,26.65,182.88,1900000.0
2014,LAC,Jamal Crawford,SG,185,13,34.08,195.58,5225000.0
2014,LAC,Glen Davis,PF,289,6,28.29,205.74,
2014,LAC,Jared Dudley,SF,237,6,28.77,198.12,4250000.0
2014,LAC,Danny Granger,SF,222,8,31.0,205.74,249683.0
2014,LAC,Willie Green,SG,200,10,32.73,193.04,1399507.0
2014,LAC,Blake Griffin,PF,250,3,25.09,205.74,16441500.0
2014,LAC,Ryan Hollins,PF,240,7,29.52,213.36,884293.0
2014,LAC,Stephen Jackson,SF,218,13,36.04,203.2,
2014,LAC,Antawn Jamison,PF,223,15,37.85,205.74,
2014,LAC,DeAndre Jordan,C,265,5,25.74,210.82,10986550.0
2014,LAC,Darius Morris,PG,190,2,23.28,193.04,
2014,LAC,Byron Mullens,C,275,4,25.17,213.36,947907.0
2014,LAC,Chris Paul,PG,175,8,28.95,182.88,18668431.0
2014,LAC,JJ Redick,SG,200,7,29.82,190.5,6500000.0
2014,LAC,Hedo Turkoglu,SF,220,13,35.09,208.28,473357.0
2014,LAC,Sasha Vujacic,SG,195,7,30.11,200.66,
2014,LAC,Maalik Wayns,PG,200,1,22.96,187.96,
2014,LAL,Kent Bazemore,SG,195,1,24.79,193.04,788872.0
2014,LAL,Steve Blake,PG,172,10,34.15,190.5,4000000.0
2014,LAL,MarShon Brooks,SG,200,2,25.22,195.58,1210080.0
2014,LAL,Kobe Bryant,SG,212,17,35.66,198.12,30453805.0
2014,LAL,Jordan Farmar,PG,180,6,27.38,187.96,884293.0
2014,LAL,Pau Gasol,C,250,12,33.79,213.36,19285850.0
2014,LAL,Elias Harris,SF,239,0,24.78,203.2,
2014,LAL,Manny Harris,SG,185,2,24.57,195.58,
2014,LAL,Xavier Henry,SF,220,3,23.09,198.12,884293.0
2014,LAL,Jordan Hill,PF,235,4,26.73,208.28,3500000.0
2014,LAL,Wesley Johnson,SF,215,3,26.77,200.66,884293.0
2014,LAL,Chris Kaman,C,265,10,31.98,213.36,3183000.0
2014,LAL,Ryan Kelly,PF,230,0,23.02,210.82,490180.0
2014,LAL,Kendall Marshall,PG,200,1,22.66,193.04,547570.0
2014,LAL,Jodie Meeks,SG,210,4,26.66,193.04,1550000.0
2014,LAL,Steve Nash,PG,195,17,40.2,190.5,9300500.0
2014,LAL,Robert Sacre,C,270,1,24.86,213.36,788872.0
2014,LAL,Shawne Williams,PF,225,5,28.17,205.74,
2014,LAL,Nick Young,SG,210,6,28.88,200.66,1106942.0
2014,MEM,Tony Allen,SG,213,9,32.27,193.04,4494383.0
2014,MEM,Jerryd Bayless,PG,200,5,25.66,190.5,3135000.0
2014,MEM,Nick Calathes,SG,213,0,25.19,198.12,490180.0
2014,MEM,Mike Conley,PG,175,6,26.52,182.88,8600001.0
2014,MEM,Seth Curry,PG,185,0,23.65,185.42,
2014,MEM,Ed Davis,PF,218,3,24.87,205.74,3153860.0
